sourceType,platformId,platformLabel,date,region,channel,sourceChannel,merchant,rawMerchant,brand,product,rawProduct,activityName,activityGmv,subsidy,orderId
bill,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,拾惠客24h超市(绥化吉祥胡同店),乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒620ml瓶装,【品牌联盟券】6月深夜小酒馆38-8,39.2,8.0,4005150335383680581
bill,taobao,淘宝闪购,2026-06-01,CIB东南,酒小二,酒类专营店,酒小二,酒小二(福州厚庭店),乌苏,红乌苏620ml大瓶装6箱装,乌苏啤酒620ml*6瓶/箱,嘉士伯_满减券_6月CIB加持品牌券满39-10,51.0,10.0,4005150335495199464
bill,taobao,淘宝闪购,2026-06-01,CIB东南,酒小二,酒类专营店,酒小二,酒小二(福州湖前店),乌苏,红乌苏500ml大罐装12箱装,红乌苏啤酒500ml*12罐/箱,【品牌联盟券】6月深夜小酒馆69-15,95.0,15.0,4005230335594370747
bill,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,酒小二(石屏屏阳路店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆38-8,67.0,8.0,4005280335523054222
bill,taobao,淘宝闪购,2026-06-01,CIB苏皖,惠宜选,仓店,惠宜选,惠宜选超市(城南店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,72.0,10.0,4005390335507094264
bill,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(贵阳三桥店),重庆啤酒,重庆山城精品啤酒500ml罐装12箱装,重庆山城精品啤酒500ml罐装12箱装,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,55.0,8.0,4005470335757759091
bill,taobao,淘宝闪购,2026-06-01,CIB东南,惠宜选,仓店,惠宜选,拾惠客24H超市(厦门杏前路店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,77.0,10.0,4005490335357266649
bill,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(贵阳碧桂园店),重庆啤酒,重庆山城精品啤酒500ml罐装12箱装,重庆山城精品啤酒500ml罐装12箱装,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,55.0,8.0,4005516169283252881
bill,taobao,淘宝闪购,2026-06-01,CIB东南,酒小二,酒类专营店,酒小二,酒小二(福鼎流美店),乌苏,红乌苏500ml大罐装12箱装,红乌苏啤酒500ml*12罐/箱,【品牌联盟券】6月深夜小酒馆69-15,100.0,15.0,4005586169281359409
bill,taobao,淘宝闪购,2026-06-01,CBC-CQ,酒小二,酒类专营店,酒小二,酒小二(重庆汽博店),重庆啤酒,重庆国宾啤酒500ml罐装6罐装12箱装,重庆国宾啤酒500ml罐装6罐装12箱装,嘉士伯_满减券_6月CBC-重庆加持品牌券满79-20,116.0,20.0,4005706169266360946
bill,taobao,淘宝闪购,2026-06-01,CIB东南,惠宜选,仓店,惠宜选,共橙24小时超市(湖州德清店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,63.9,10.0,4005726169007415000
bill,taobao,淘宝闪购,2026-06-01,华中-非湖南,惠宜选,仓店,惠宜选,拾惠客24H超市(息烽县新华路店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,嘉士伯_满减券_6月品牌加持满49-10全渠道,69.0,10.0,4005766169280013960
bill,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,拾惠客24H超市(渑池县会盟路店),乐堡,乐堡小麦精酿1L,,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温15-2,15.9,2.0,4005776169244479064
bill,taobao,淘宝闪购,2026-06-01,华中-湖南,酒小二,酒类专营店,酒小二,酒小二(永州杨家园店),重庆啤酒,重庆88啤酒500ml大罐装12箱装,重庆88啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆38-8,47.0,8.0,4005846169143470665
bill,taobao,淘宝闪购,2026-06-01,华中-湖南,酒小二,酒类专营店,酒小二,酒小二(永州杨家园店),重庆啤酒,重庆88啤酒500ml大罐装12箱装,重庆88啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆38-8,-47.0,-8.0,4005846169143470665
bill,taobao,淘宝闪购,2026-06-01,华中-湖南,酒小二,酒类专营店,酒小二,酒小二(永州杨家园店),重庆啤酒,重庆88啤酒500ml大罐装12箱装,重庆88啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆38-8,47.0,8.0,4005846169160126988
bill,taobao,淘宝闪购,2026-06-01,华中-湖南,酒小二,酒类专营店,酒小二,酒小二(永州杨家园店),重庆啤酒,重庆88啤酒500ml大罐装12箱装,重庆88啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆38-8,-47.0,-8.0,4005846169160126988
bill,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,酒小二·酒水外卖(景洪曼龙匡店),K1664,1664桃红330ml瓶装6瓶装,法国原装进口1664啤酒 1664桃红啤酒树莓红果啤酒330ml*6瓶/提,嘉士伯_满减券_6月品牌加持满79-20全渠道,89.0,20.0,4005856169262704186
bill,taobao,淘宝闪购,2026-06-01,CBC-SC,酒小二,酒类专营店,酒小二,酒小二(峨眉山大润发店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,69.0,10.0,4005906169216635556
bill,taobao,淘宝闪购,2026-06-01,华中-非湖南,惠宜选,仓店,惠宜选,拾惠客24H超市(赤水江源路店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满49-10全渠道,68.0,10.0,4005936169286465025
bill,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,酒小二·酒水外卖(楚雄中大店),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,6.1-6.30品牌联盟49-10全渠道,58.0,10.0,4006040335220690624
bill,taobao,淘宝闪购,2026-06-01,CIB东南,惠宜选,仓店,惠宜选,共橙24小时超市(湖州德清店),乐堡,乐堡小麦精酿1L,,嘉士伯_满减券_6月1L装加持品牌券49-12,53.7,12.0,4006060335196569146
bill,taobao,淘宝闪购,2026-06-01,CIB华南,惠宜选,仓店,惠宜选,拾惠客24H超市(南宁银海大道店),乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml/瓶,【品牌联盟券】6月深夜小酒馆29-6,38.0,6.0,4006100335485112998
bill,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,酒小二(昆明和平店),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,【品牌联盟券】6月深夜小酒馆38-8,59.0,8.0,4006210335252395556
bill,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,酒小二(昆明和平店),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,【品牌联盟券】6月深夜小酒馆29-6,59.0,6.0,4006210335394772482
bill,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,酒小二(昆明和平店),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,【品牌联盟券】6月深夜小酒馆38-8,59.0,8.0,4006210335394961966
bill,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,拾惠客24H超市(鲁山县墨公路店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满49-10全渠道,68.9,10.0,4006220335501804115
bill,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,酒小二(禄丰金水店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,63.0,10.0,4006280335073816126
bill,taobao,淘宝闪购,2026-06-01,CIB华南,酒小二,酒类专营店,酒小二,酒小二(湛江赤坎店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,【品牌联盟券】6月深夜小酒馆69-15,103.0,15.0,4006290335577283112
bill,taobao,淘宝闪购,2026-06-01,NX,惠宜选,仓店,惠宜选,拾惠客24H超市(延安吾悦广场店),K1664,1664桃红500ml罐装,1664桃红啤酒500ml/瓶,【闪购仓】6月深夜小酒馆49-15,55.6,8.0,4006310335225661075
bill,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,酒小二·酒水外卖(景洪曼龙匡店),风花雪月,风花雪月500ml罐装12箱装,风花雪月500ml罐装12箱装,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,69.0,8.0,4006340335733382861
bill,taobao,淘宝闪购,2026-06-01,CBC-CQ,永辉,连锁超市,永辉超市,永辉线上超市(嘉和广场店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,65.9,10.0,4006350335642014374
bill,taobao,淘宝闪购,2026-06-01,CIB苏皖,惠宜选,仓店,惠宜选,共橙24小时超市(溧阳万达店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,144.0,8.0,4006400335453286039
bill,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,拾惠客24h超市(灯塔文明街店),乌苏,红乌苏330ml小罐装,WUSU乌苏小罐啤酒330ml/罐,【品牌联盟券】6月深夜小酒馆29-6,11.0,2.16,4006470335515634328
bill,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,拾惠客24h超市(灯塔文明街店),乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒620ml瓶装,【品牌联盟券】6月深夜小酒馆29-6,19.6,3.84,4006470335515634328
bill,taobao,淘宝闪购,2026-06-01,CIB苏皖,酒小二,酒类专营店,酒小二,酒小二(合肥肥东城关店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,62.0,8.0,4006596169377501892
bill,taobao,淘宝闪购,2026-06-01,NX,惠宜选,仓店,惠宜选,厉臣省钱超市(成县南环西路店),乌苏,乌苏秘酿1L瓶装,,多品牌联盟券-全渠道满15减2,18.0,2.0,4006606169234352804
bill,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(贵定贵滨新城店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,嘉士伯_满减券_6月品牌加持满49-10全渠道,74.0,10.0,4006606169320047149
bill,taobao,淘宝闪购,2026-06-01,CIB东南,酒小二,酒类专营店,酒小二,酒小二(莆田涵江店),乌苏,红乌苏500ml大罐装,乌苏 红罐装啤酒 500ml/罐,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,48.0,8.0,4006656169031225037
bill,taobao,淘宝闪购,2026-06-01,CIB东南,酒小二,酒类专营店,酒小二,酒小二(乐平第九店),乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml/瓶,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,54.0,8.0,4006706169312361065
bill,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,酒小二(昆明教场路店),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,【品牌联盟券】6月深夜小酒馆38-8,59.0,8.0,4006816169338476088
bill,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,酒小二(勐腊店),风花雪月,风花雪月500ml罐装,风花雪月500ml罐装,【品牌联盟券】6月深夜小酒馆38-8,42.0,8.0,4006886169394891501
bill,taobao,淘宝闪购,2026-06-01,CIB东南,酒小二,酒类专营店,酒小二,酒小二(杭州乔司店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,嘉士伯_满减券_6月CIB加持品牌券满79-20,109.0,20.0,4006926169028736690
bill,taobao,淘宝闪购,2026-06-01,CIB东南,惠宜选,仓店,惠宜选,拾惠客24H超市(杭州东藩北路店),乐堡,乐堡小麦精酿1L,,6月嘉士伯超级品牌券49-20新供给,53.7,13.0,4006936169130316463
bill,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(仁怀国酒新城店),乌苏,红乌苏500ml大罐装12箱装,红乌苏啤酒500ml*12罐/箱,嘉士伯_满减券_6月华中加持品牌券满79-20,89.0,20.0,4006976169377612542
bill,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(仁怀国酒新城店),乌苏,红乌苏500ml大罐装12箱装,红乌苏啤酒500ml*12罐/箱,嘉士伯_满减券_6月华中加持品牌券满79-20,-89.0,-20.0,4006976169377612542
bill,taobao,淘宝闪购,2026-06-01,CIB东南,酒小二,酒类专营店,酒小二,酒小二(泉州洛江店),乌苏,乌苏新疆酒花精酿啤酒1L*1罐,,多品牌联盟券-全渠道满15减2,36.0,2.0,4007050335435132541
bill,taobao,淘宝闪购,2026-06-01,华中-湖南,酒小二,酒类专营店,酒小二,酒小二(常德洞庭店),重庆啤酒,重庆88啤酒500ml大罐装12箱装,重庆88啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆38-8,51.0,8.0,4007090335529727575
bill,taobao,淘宝闪购,2026-06-01,CIB东南,永辉,连锁超市,永辉超市,永辉超市(松溪佳禾馨苑店),乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml/瓶,【品牌联盟券】6月深夜小酒馆29-6,30.0,6.0,4007150335452338943
bill,taobao,淘宝闪购,2026-06-01,华中-非湖南,惠宜选,仓店,惠宜选,拾惠客24小时超市(宜城襄沙大道店),乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒620ml瓶装,【品牌联盟券】6月深夜小酒馆38-8,38.0,8.0,4007160335720031853
bill,taobao,淘宝闪购,2026-06-01,华中-湖南,酒小二,酒类专营店,酒小二,酒小二(常德三闾店),重庆啤酒,重庆88啤酒500ml大罐装12箱装,重庆88啤酒500ml大罐装12箱装,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,51.0,8.0,4007210335489795703
bill,taobao,淘宝闪购,2026-06-01,CIB东南,酒小二,酒类专营店,酒小二,酒小二(龙岩万达店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,嘉士伯_满减券_6月CIB加持品牌券满79-20,109.0,20.0,4007310335592145542
bill,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,共橙一站式超市(新密西大街店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,68.9,10.0,4007360335224429298
bill,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,酒小二(昆明虹桥店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,嘉士伯_满减券_6月品牌加持满49-10全渠道,76.0,10.0,4007370335723091571
bill,taobao,淘宝闪购,2026-06-01,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二·酒水外卖(黔西公园店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,62.0,8.0,4007380335522510548
bill,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,厉臣便利店(镇平石佛店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,68.9,10.0,4007420335388894807
bill,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,共橙24小时超市(河南平舆店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满49-10全渠道,68.9,10.0,4007420335716154901
bill,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,酒小二(勐海店),风花雪月,风花雪月500ml罐装12箱装,风花雪月500ml罐装12箱装,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,68.0,8.0,4007460335563108056
bill,taobao,淘宝闪购,2026-06-01,CBC-SC,酒小二,酒类专营店,酒小二,酒小二(青神麒麟广场店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,嘉士伯_满减券_6月品牌加持满49-10全渠道,72.0,10.0,4007480335439168152
bill,taobao,淘宝闪购,2026-06-01,CBC-CQ,酒小二,酒类专营店,酒小二,酒小二(北碚蔡家店),重庆啤酒,重庆国宾啤酒500ml罐装6罐装12箱装,重庆国宾啤酒500ml罐装6罐装12箱装,嘉士伯_满减券_6月CBC-重庆加持品牌券满49-10,63.0,10.0,4007480335657210535
bill,taobao,淘宝闪购,2026-06-01,CBC-CQ,酒小二,酒类专营店,酒小二,酒小二(北碚蔡家店),重庆啤酒,重庆国宾啤酒500ml罐装6罐装12箱装,重庆国宾啤酒500ml罐装6罐装12箱装,嘉士伯_满减券_6月CBC-重庆加持品牌券满49-10,-63.0,-10.0,4007480335657210535
bill,taobao,淘宝闪购,2026-06-01,CBC-SC,永辉,连锁超市,永辉超市,永辉超市(新都汇融广场店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,62.9,10.0,4007506169315121815
bill,taobao,淘宝闪购,2026-06-01,CIB苏皖,惠宜选,仓店,惠宜选,惠宜选超市(龙城国际店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,72.0,10.0,4007516169281742396
bill,taobao,淘宝闪购,2026-06-01,CBC-SC,酒小二,酒类专营店,酒小二,酒小二(彭山希望城店),K1664,1664桃红500ml罐装6罐装,乐堡 啤酒330ml*24,【品牌联盟券】6月深夜小酒馆69-15,79.0,15.0,4007636169326493379
bill,taobao,淘宝闪购,2026-06-01,CBC-CQ,永辉,连锁超市,永辉超市,永辉超市(长寿桃源大道店),重庆啤酒,重庆33啤酒500ml大罐装12箱装,重庆33啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆29-6,34.8,6.0,4007716169299932773
bill,taobao,淘宝闪购,2026-06-01,CBC-SC,惠宜选,仓店,惠宜选,拾惠客24H超市(成都学苑街店),乌苏,乌苏秘酿1L瓶装,,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温15-2,18.9,2.0,4007726169267351107
bill,taobao,淘宝闪购,2026-06-01,YN,酒小二,酒类专营店,酒小二,酒小二(孟连店),大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒470ml瓶装12箱装,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,58.0,8.0,4007796169407641222
bill,taobao,淘宝闪购,2026-06-01,CIB华北,惠宜选,仓店,惠宜选,拾惠客24H超市(青岛融创茂店),乌苏,红乌苏500ml大罐装6罐装,红乌苏 500ml*6多罐装,6月嘉士伯超级品牌券39-10新供给,45.9,7.0,4007816168920360657
bill,taobao,淘宝闪购,2026-06-01,CIB苏皖,惠宜选,仓店,惠宜选,拾惠客24H超市(塘桥店),乌苏,乌苏1986啤酒620ml瓶装,乌苏1986啤酒620ml瓶装,【品牌联盟券】6月深夜小酒馆29-6,29.7,6.0,4007876169364133403
bill,taobao,淘宝闪购,2026-06-01,CIB东南,永辉,连锁超市,永辉超市,永辉超市(漳州龙海美一城店),K1664,1664桃红500ml罐装3罐装,1664 桃红啤酒500ml*3多罐装,嘉士伯_满减券_6月品牌加持满79-20全渠道,107.6,20.0,4007916169158203133
bill,taobao,淘宝闪购,2026-06-01,CIB东南,酒小二,酒类专营店,酒小二,酒小二(杭州七堡店),乌苏,红乌苏500ml大罐装6罐装,红乌苏 500ml*6多罐装,嘉士伯_满减券_6月CIB加持品牌券满39-10,47.0,10.0,4007986169314723378
bill,taobao,淘宝闪购,2026-06-01,CIB华南,酒小二,酒类专营店,酒小二,酒小二(深圳福永店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,6.1-6.30品牌联盟88-20全渠道,100.0,20.0,4008010335224627869
bill,taobao,淘宝闪购,2026-06-01,CIB东南,永辉,连锁超市,永辉超市,永辉线上超市(永泰龙峰店),乌苏,红乌苏500ml大罐装12箱装,红乌苏啤酒500ml*12罐/箱,6月嘉士伯超级品牌券59-20超便,75.9,12.0,4008010335376698024
bill,taobao,淘宝闪购,2026-06-01,CIB华南,酒小二,酒类专营店,酒小二,酒小二(深圳福永店),乌苏,红乌苏620ml大瓶装6箱装,乌苏啤酒620ml*6瓶/箱,6.1-6.30品牌联盟49-10全渠道,51.0,10.0,4008010335392451233
bill,taobao,淘宝闪购,2026-06-01,CBC-CQ,永辉,连锁超市,永辉超市,永辉线上超市(丽景天成店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,69.9,10.0,4008140335463389823
bill,taobao,淘宝闪购,2026-06-01,华中-湖南,酒小二,酒类专营店,酒小二,酒小二(永州桐木井店),重庆啤酒,重庆88啤酒500ml大罐装12箱装,重庆88啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆38-8,47.0,8.0,4008150335429604874
bill,taobao,淘宝闪购,2026-06-01,CBC-CQ,酒小二,酒类专营店,酒小二,酒小二(荣县店),重庆啤酒,重庆33啤酒500ml大罐装12箱装,重庆33啤酒500ml大罐装12箱装,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,47.0,8.0,4008180335450153538
